394	79,79549178	-264,5613394	0,1305	NAN	
395	79,89375679	-265,0808461	0,1305	NAN	
396	79,69722699	-263,8694157	0,1305	NAN	
397,001	79,59896239	-263,6965689	0,1305	NAN	
398	79,79549178	-262,1433583	0,129	NAN	
399	79,89375679	-262,6606135	0,1305	NAN	
400,006	79,89375679	-261,9710468	0,129	NAN	
401	79,94821099	-262,4881416	0,1305	NAN	
402	79,89375679	-263,5237758	0,129	NAN	
403	79,79549178	-262,3157232	0,129	NAN	
404,009	79,69722699	-263,1783502	0,129	NAN	
405	79,79549178	-264,2152702	0,1305	NAN	
406	79,89375679	-264,5613394	0,129	NAN	
407	79,79549178	-262,8331389	0,129	NAN	
408,008	79,65341624	-263,1783502	0,1305	NAN	
409	79,59896239	-264,388278	0,1305	NAN	
410	79,69722699	-264,5613394	0,129	NAN	
411,014	79,59896239	-264,5613394	0,1305	NAN	
412,004	79,55515172	-263,8694157	0,1305	NAN	
413	79,65341624	-264,9076235	0,1305	NAN	
414	79,75168095	-266,1213117	0,1305	NAN	
415,009	79,79549178	-265,4274527	0,1305	NAN	
416,004	79,79549178	-265,0808461	0,1305	NAN	
417	79,69722699	-264,388278	0,1305	NAN	
418	79,59896239	-264,5613394	0,1305	NAN	
419	79,59896239	-265,4274527	0,132	NAN	
420,021	79,59896239	-264,5613394	0,1305	NAN	
421,003	79,59896239	-263,3510362	0,1305	NAN	
422	79,65341624	-264,0423161	0,1305	NAN	
423	79,75168095	-264,3584282	0,129	NAN	
424,022	79,40243369	-263,6965689	0,129	NAN	
425	79,55515172	-264,0423161	0,132	NAN	
426	79,59896239	-264,5314804	0,1305	NAN	
427	79,75168095	-263,0057178	0,1305	NAN	
428,023	79,69722699	-263,0057178	0,1305	NAN	
429	79,75168095	-262,6606135	0,129	NAN	
430	79,65341624	-264,9076235	0,129	NAN	
431	79,65341624	-264,9076235	0,1305	NAN	
432,017	79,55515172	-265,5709221	0,129	NAN	
433	79,75168095	-264,5314804	0,1305	NAN	
434	79,55515172	-264,5613394	0,1305	NAN	
435	79,50069796	-264,5613394	0,1335	NAN	
436,014	79,55515172	-265,2541225	0,132	NAN	
437	79,50069796	-266,0913692	0,132	NAN	
438	79,55515172	-265,7742745	0,132	NAN	
439	79,55515172	-265,7443506	0,132	NAN	
440	79,40243369	-265,5709221	0,132	NAN	
441,005	79,45688737	-264,388278	0,132	NAN	
442	79,55515172	-265,6008367	0,132	NAN	
443	79,55515172	-265,3975473	0,132	NAN	
444	79,45688737	-266,6422718	0,132	NAN	
445	79,45688737	-266,4685645	0,132	NAN	
446,013	79,35862316	-266,1213117	0,132	NAN	
447	79,26035909	-266,2649594	0,132	NAN	
448	79,35862316	-265,5709221	0,132	NAN	
449,015	79,45688737	-265,2541225	0,132	NAN	
450	79,45688737	-265,4274527	0,132	NAN	
451	79,35862316	-265,7742745	0,1335	NAN	
452	79,45688737	-264,9076235	0,132	NAN	
453,019	79,40243369	-264,8777459	0,1335	NAN	
454,012	79,35862316	-264,3584282	0,132	NAN	
455	79,35862316	-265,2242264	0,1305	NAN	
456	79,35862316	-265,2242264	0,132	NAN	
457	79,40243369	-264,388278	0,132	NAN	
458,001	79,45688737	-265,7742745	0,132	NAN	
459	79,45688737	-266,6422718	0,1335	NAN	
460	79,30416956	-267,5116176	0,1335	NAN	
461	79,30416956	-267,8597341	0,135	NAN	
462,021	79,35862316	-266,2649594	0,135	NAN	
463,006	79,35862316	-265,5709221	0,138	NAN	
464	79,35862316	-265,3975473	0,138	NAN	
465	79,26035909	-265,0808461	0,138	NAN	
466	79,10764163	-265,3975473	0,1395	NAN	
467	79,16209512	-263,3510362	0,1395	NAN	
468	79,26035909	-264,1854298	0,1395	NAN	
469	79,26035909	-265,2541225	0,141	NAN	
470	79,35862316	-266,7860533	0,1395	NAN	
471	79,16209512	-265,4274527	0,1395	NAN	
472	79,26035909	-265,0808461	0,1395	NAN	
473	79,35862316	-266,0913692	0,1395	NAN	
474	79,26035909	-265,917833	0,138	NAN	
475,003	79,26035909	-266,4386034	0,141	NAN	
476	79,16209512	-265,7742745	0,1395	NAN	
477	79,26035909	-265,917833	0,141	NAN	
478	79,16209512	-264,7344546	0,1395	NAN	
479	79,16209512	-266,9898481	0,138	NAN	
480	79,16209512	-267,3376404	0,135	NAN	
481	79,16209512	-268,905382	0,135	NAN	
482	79,26035909	-268,3823144	0,132	NAN	
483,016	79,10764163	-267,3376404	0,1305	NAN	
484	79,06383124	-267,8597341	0,1305	NAN	
485	79,06383124	-268,5566161	0,129	NAN	
486,022	79,01997404	-267,8597341	0,129	NAN	
487,001	78,86730368	-266,4685645	0,129	NAN	
488	78,76903995	-266,4685645	0,1275	NAN	
489	78,76903995	-266,6422718	0,1275	NAN	
490	78,86730368	-267,8597341	0,126	NAN	
491	78,96556743	-266,6422718	0,126	NAN	
492	78,96556743	-268,0338734	0,1275	NAN	
493	78,96556743	-268,1780126	0,126	NAN	
494,022	78,86730368	-267,3376404	0,126	NAN	
495	78,86730368	-267,8597341	0,126	NAN	
496	78,86730368	-267,3376404	0,126	NAN	
497	78,96556743	-266,4386034	0,126	NAN	
498	78,96556743	-265,9477662	0,1275	NAN	
499	78,96556743	-265,7742745	0,1275	NAN	
500	78,96556743	-264,9076235	0,1275	NAN	
501	78,96556743	-265,6008367	0,129	NAN	
502,016	79,06383124	-266,6422718	0,1275	NAN	
503	78,96556743	-266,2949112	0,1275	NAN	
504	78,96556743	-265,9477662	0,129	NAN	
505,007	78,96556743	-264,2152702	0,129	NAN	
506	78,96556743	-263,8694157	0,1305	NAN	
507	78,76903995	-264,0423161	0,1305	NAN	
508	78,67077624	-265,4274527	0,132	NAN	
509	78,76903995	-263,8395938	0,132	NAN	
510,01	78,82344652	-263,8694157	0,129	NAN	
511	78,76903995	-263,1783502	0,1305	NAN	
512	78,82344652	-263,321242	0,1275	NAN	
513,013	78,67077624	-263,1485652	0,126	NAN	
514	78,76903995	-263,6965689	0,126	NAN	
515	78,82344652	-264,2152702	0,1245	NAN	
516	78,76903995	-263,6965689	0,1245	NAN	
517,022	78,86730368	-264,0423161	0,126	NAN	
518	78,76903995	-262,6606135	0,123	NAN	
519	78,86730368	-261,1102902	0,1245	NAN	
520	78,86730368	-262,1433583	0,1245	NAN	
521,021	78,86730368	-261,7987887	0,123	NAN	
522	78,86730368	-261,1102902	0,123	NAN	
523	78,86730368	-261,5968821	0,123	NAN	
524	78,76903995	-263,1783502	0,1245	NAN	
525	78,86730368	-262,3157232	0,1245	NAN	
526,021	78,92171026	-263,5237758	0,123	NAN	
527,001	78,82344652	-265,4274527	0,1245	NAN	
528	78,82344652	-264,5613394	0,123	NAN	
529	78,7251828	-265,0509593	0,123	NAN	
530	78,76903995	-264,2152702	0,123	NAN	
531	78,67077624	-263,8694157	0,123	NAN	
532,017	78,67077624	-263,1783502	0,1245	NAN	
533	78,7251828	-262,3157232	0,126	NAN	
534	78,62691909	-262,1433583	0,123	NAN	
535,007	78,37598498	-263,0057178	0,123	NAN	
536	78,47424878	-261,5968821	0,1245	NAN	
537	78,43039159	-259,2213152	0,1245	NAN	
538,006	78,33212778	-259,9074703	0,123	NAN	
539	78,33212778	-261,0806159	0,123	NAN	
540	78,33212778	-261,1102902	0,1245	NAN	
541	78,43039159	-261,2823348	0,1245	NAN	
542	78,33212778	-262,4881416	0,123	NAN	
543	78,33212778	-263,4939723	0,1245	NAN	
544,021	78,23386389	-264,2152702	0,123	NAN	
545,006	78,08119315	-264,7344546	0,123	NAN	
546	78,17945719	-264,388278	0,123	NAN	
547	78,17945719	-262,8331389	0,123	NAN	
548	78,17945719	-263,5237758	0,1245	NAN	
549	78,17945719	-263,8694157	0,1245	NAN	
550	78,23386389	-264,9076235	0,123	NAN	
551	78,33212778	-266,2949112	0,1245	NAN	
552	78,43039159	-265,5709221	0,123	NAN	
553	78,43039159	-264,5613394	0,123	NAN	
554,017	78,43039159	-264,7344546	0,1245	NAN	
555	78,43039159	-264,0423161	0,126	NAN	
556	78,33212778	-262,8033724	0,123	NAN	
557	78,33212778	-262,3157232	0,123	NAN	
558,009	78,43039159	-263,0057178	0,123	NAN	
559,002	78,43039159	-260,938299	0,123	NAN	
560	78,52865536	-261,1102902	0,123	NAN	
561	78,52865536	-262,3157232	0,123	NAN	
562	78,33212778	-264,1854298	0,123	NAN	
563,019	78,13559991	-265,2541225	0,123	NAN	
564	78,03733581	-264,2152702	0,123	NAN	
565	78,03733581	-265,6008367	0,1215	NAN	
566	78,03733581	-266,4685645	0,123	NAN	
567	78,13559991	-266,6123014	0,123	NAN	
568,021	78,03733581	-265,2541225	0,123	NAN	
569,002	78,03733581	-265,0509593	0,1215	NAN	
570	77,93907159	-265,0808461	0,1215	NAN	
571	78,13559991	-262,8331389	0,1215	NAN	
572	78,23386389	-263,1783502	0,123	NAN	
573	78,33212778	-261,7987887	0,123	NAN	
574	78,33212778	-262,1136287	0,123	NAN	
575	78,23386389	-261,626584	0,1215	NAN	
576	78,23386389	-262,975942	0,1215	NAN	
577	78,33212778	-262,8033724	0,1215	NAN	
578	78,23386389	-262,4881416	0,1215	NAN	
579,022	78,23386389	-263,6667562	0,1245	NAN	
580,012	78,23386389	-261,9710468	0,126	NAN	
581	78,23386389	-262,3157232	0,1275	NAN	
582	78,13559991	-262,3157232	0,129	NAN	
583	78,13559991	-260,7663611	0,1305	NAN	
584	78,03733581	-261,1102902	0,132	NAN	
585,02	77,93907159	-261,9710468	0,135	NAN	
586,01	77,84080721	-261,626584	0,135	NAN	
587	77,84080721	-260,422645	0,135	NAN	
588	77,93907159	-259,7358518	0,1365	NAN	
